mode;game_id
Single player;6018
Single player;6019
Split screen;6019
Single player;6020
Split screen;6020
Single player;6021
Split screen;6021
Single player;6022
Split screen;6022
Single player;6025
Multiplayer;6025
Single player;6026
Multiplayer;6026
Single player;6027
Split screen;6027
Single player;6028
Single player;6029
Single player;6030
Split screen;6030
Single player;6032
Multiplayer;6032
Co-operative;6032
Single player;6036
Multiplayer;6036
Single player;6037
Multiplayer;6037
Single player;6038
Multiplayer;6038
Single player;6039
Split screen;6039
Single player;6040
Multiplayer;6040
Split screen;6040
Single player;6041
Single player;6042
Single player;6043
Multiplayer;6043
Split screen;6043
Single player;6044
Single player;6045
Single player;6046
Multiplayer;6046
Split screen;6046
Single player;6047
Single player;6049
Multiplayer;6049
Single player;6050
Single player;6051
Split screen;6051
Single player;6052
Split screen;6052
Single player;6053
Single player;6055
Single player;6056
Multiplayer;6056
Co-operative;6056
Split screen;6056
Single player;6057
Single player;6058
Multiplayer;6058
Single player;6059
Multiplayer;6059
Single player;6060
Single player;6061
Multiplayer;6061
Single player;6062
Single player;6063
Single player;6064
Single player;6065
Multiplayer;6065
Single player;6066
Single player;6068
Single player;6069
Single player;6070
Single player;6071
Single player;6072
Single player;6073
Single player;6074
Multiplayer;6074
Co-operative;6074
Single player;6078
Co-operative;6078
Single player;6079
Co-operative;6079
Single player;6080
Single player;6081
Single player;6082
Single player;6134
Single player;6142
Single player;6146
Multiplayer;6146
Single player;6147
Multiplayer;6147
Co-operative;6147
Single player;6148
Single player;6149
Single player;6150
Split screen;6150
Single player;6151
Split screen;6151
Single player;6152
Split screen;6152
Single player;6155
Split screen;6155
Single player;6156
Split screen;6156
Single player;6157
Multiplayer;6157
Single player;6158
Split screen;6158
Single player;6159
Multiplayer;6159
Single player;6160
Co-operative;6160
Single player;6161
Split screen;6161
Single player;6162
Single player;6163
Single player;6164
Single player;6166
Single player;6167
Single player;6168
Multiplayer;6168
Co-operative;6168
Single player;6170
Multiplayer;6170
Co-operative;6170
Single player;6171
Single player;6172
Multiplayer;6172
Co-operative;6172
Single player;6173
Co-operative;6173
Split screen;6173
Single player;6174
Multiplayer;6174
Split screen;6174
Single player;6175
Single player;6176
Single player;6177
Single player;6178
Multiplayer;6178
Split screen;6178
Single player;6179
Single player;6180
Single player;6181
Single player;6182
Single player;6183
Single player;6184
Multiplayer;6184
Single player;6185
Single player;6186
Split screen;6186
Single player;6187
Split screen;6187
Massively Multiplayer Online (MMO);6188
Single player;6189
Single player;6190
Single player;6191
Split screen;6191
Single player;6192
Split screen;6192
Single player;6193
Single player;6194
Co-operative;6194
Single player;6195
Single player;6196
Split screen;6196
Single player;6197
Split screen;6197
Single player;6198
Split screen;6198
Single player;6199
Single player;6200
Single player;6201
Split screen;6201
Single player;6202
Split screen;6202
Single player;6203
Single player;6204
Split screen;6204
Single player;6205
Split screen;6205
Single player;6206
Single player;6207
Single player;6208
Single player;6209
Single player;6210
Single player;6211
Single player;6212
Split screen;6212
Single player;6213
Single player;6214
Split screen;6214
Single player;6215
Split screen;6215
Single player;6216
Multiplayer;6216
Split screen;6216
Single player;6217
Split screen;6217
Single player;6218
Split screen;6218
Single player;6219
Split screen;6219
Single player;6220
Multiplayer;6220
Split screen;6220
Single player;6221
Multiplayer;6221
Split screen;6221
Single player;6222
Multiplayer;6222
Split screen;6222
Single player;6223
Multiplayer;6223
Split screen;6223
Single player;6224
Split screen;6224
Single player;6225
Split screen;6225
Single player;6226
Single player;6227
Single player;6228
Multiplayer;6228
Split screen;6228
Single player;6229
Multiplayer;6229
Split screen;6229
Single player;6230
Multiplayer;6230
Co-operative;6230
Single player;6231
Multiplayer;6231
Single player;6233
Single player;6234
Split screen;6234
Single player;6235
Multiplayer;6235
Split screen;6235
Single player;6236
Single player;6237
Split screen;6237
Single player;6238
Multiplayer;6238
Split screen;6238
Single player;6239
Split screen;6239
Single player;6240
Split screen;6240
Single player;6241
Split screen;6241
Single player;6242
Multiplayer;6242
Split screen;6242
Single player;6243
Multiplayer;6243
Split screen;6243
Single player;6244
Split screen;6244
Single player;6245
Split screen;6245
Single player;6246
Single player;6247
Multiplayer;6247
Co-operative;6247
Single player;6248
Split screen;6248
Single player;6249
Split screen;6249
Single player;6250
Multiplayer;6250
Co-operative;6250
Single player;6251
Multiplayer;6251
Split screen;6251
Single player;6252
Split screen;6252
Single player;6253
Single player;6254
Multiplayer;6254
Split screen;6254
Single player;6255
Single player;6256
Multiplayer;6256
Single player;6257
Split screen;6257
Single player;6258
Multiplayer;6258
Single player;6259
Multiplayer;6259
Split screen;6259
Single player;6260
Multiplayer;6260
Single player;6261
Multiplayer;6261
Single player;6262
Single player;6263
Multiplayer;6263
Single player;6264
Multiplayer;6264
Single player;6265
Multiplayer;6265
Single player;6266
Multiplayer;6266
Multiplayer;6267
Single player;6268
Single player;6269
Single player;6270
Multiplayer;6270
Single player;6271
Massively Multiplayer Online (MMO);6272
Single player;6273
Multiplayer;6273
Split screen;6273
Single player;6274
Multiplayer;6274
Single player;6275
Single player;6276
Multiplayer;6276
Split screen;6276
Single player;6277
Single player;6278
Co-operative;6278
Single player;6279
Single player;6280
Single player;6281
Single player;6282
Single player;6283
Multiplayer;6283
Single player;6284
Single player;6285
Single player;6286
Single player;6287
Multiplayer;6287
Single player;6288
Co-operative;6288
Multiplayer;6290
Co-operative;6290
Single player;6291
Multiplayer;6291
Split screen;6291
Multiplayer;6292
Massively Multiplayer Online (MMO);6292
Single player;6293
Multiplayer;6293
Single player;6294
Multiplayer;6294
Split screen;6294
Single player;6295
Multiplayer;6295
Single player;6296
Multiplayer;6296
Single player;6297
Single player;6298
Single player;6299
Single player;6300
Co-operative;6300
Single player;6301
Multiplayer;6301
Split screen;6301
Single player;6302
Multiplayer;6302
Single player;6303
Single player;6304
Single player;6305
Single player;6306
Single player;6307
Multiplayer;6307
Single player;6308
Single player;6309
Single player;6310
Single player;6311
Single player;6312
Single player;6314
Multiplayer;6314
Single player;6315
Single player;6316
Multiplayer;6316
Single player;6318
Single player;6319
Single player;6320
Multiplayer;6320
Single player;6321
Multiplayer;6321
Single player;6322
Single player;6323
Single player;6324
Multiplayer;6324
Single player;6325
Single player;6326
Multiplayer;6326
Single player;6327
Single player;6328
Single player;6329
Multiplayer;6329
Single player;6330
Multiplayer;6330
Co-operative;6330
Single player;6331
Multiplayer;6331
Single player;6332
Single player;6333
Multiplayer;6333
Single player;6334
Multiplayer;6334
Single player;6335
Multiplayer;6335
Single player;6336
Single player;6338
Single player;6339
Single player;6340
Multiplayer;6340
Split screen;6340
Single player;6341
Single player;6342
Single player;6343
Single player;6344
Single player;6345
Single player;6346
Single player;6347
Multiplayer;6347
Split screen;6347
Single player;6348
Single player;6350
Single player;6352
Multiplayer;6352
Single player;6353
Multiplayer;6353
Single player;6354
Multiplayer;6354
Single player;6355
Single player;6356
Multiplayer;6356
Single player;6357
Single player;6358
Multiplayer;6359
Co-operative;6359
Single player;6360
Multiplayer;6361
Co-operative;6361
Massively Multiplayer Online (MMO);6361
Single player;6363
Single player;6364
Multiplayer;6364
Co-operative;6364
Single player;6365
Single player;6366
Multiplayer;6366
Single player;6367
Single player;6368
Single player;6369
Single player;6370
Single player;6371
Single player;6372
Multiplayer;6372
Single player;6373
Single player;6374
Single player;6375
Multiplayer;6375
Single player;6376
Multiplayer;6376
Single player;6377
Split screen;6378
Single player;6381
Multiplayer;6381
Co-operative;6381
Single player;6382
Multiplayer;6382
Single player;6383
Multiplayer;6383
Single player;6384
Co-operative;6384
Single player;6385
Single player;6386
Multiplayer;6386
Single player;6387
Multiplayer;6387
Single player;6388
Single player;6389
Single player;6390
Single player;6391
Multiplayer;6391
Split screen;6391
Single player;6392
Multiplayer;6392
Single player;6393
Multiplayer;6393
Single player;6394
Single player;6395
Multiplayer;6395
Single player;6396
Multiplayer;6396
Single player;6397
Multiplayer;6397
Single player;6398
Single player;6399
Single player;6400
Multiplayer;6400
Single player;6401
Single player;6402
Single player;6403
Multiplayer;6403
Single player;6404
Multiplayer;6404
Co-operative;6404
Single player;6406
Single player;6407
Multiplayer;6407
Single player;6408
Multiplayer;6408
Single player;6409
Multiplayer;6409
Single player;6410
Single player;6411
Single player;6412
Single player;6413
Multiplayer;6413
Split screen;6413
Co-operative;6414
Massively Multiplayer Online (MMO);6414
Single player;6415
Multiplayer;6415
Split screen;6415
Single player;6416
Single player;6417
Single player;6418
Single player;6419
Multiplayer;6419
Single player;6420
Single player;6421
Single player;6422
Single player;6423
Single player;6424
Multiplayer;6424
Single player;6425
Multiplayer;6425
Single player;6426
Multiplayer;6426
